section	tenphim	tentienganh	daodien	dienvien	danhmuc	phimimg	baner	trailer	epname	epurl	epsub	chatluong	viewed
2	May Queen	May Queen (2012)	Baek Ho Min		Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/may-queen.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/may-queen.jpg		28	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/may queen/28.mp4		HD	426
2	May Queen	May Queen (2012)	Baek Ho Min		Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/may-queen.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/may-queen.jpg		29	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/may queen/29.mp4		HD	426
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		1	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/1.mp4		HD	39
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		2	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/2.mp4		HD	39
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		3	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/3.mp4		HD	39
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		4	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/4.mp4		HD	39
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		5	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/5.mp4		HD	39
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		6	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/6.mp4		HD	39
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		7	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/7.mp4		HD	39
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		8	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/8.mp4		HD	39
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		9	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/9.mp4		HD	39
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		10	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/10.mp4		HD	39
2	Một Lít Nước Mắt	A Litre Of Tears (2005)		Sawajiri Erika, Nishikido Ryou, Narumi Riko, Yakushimaru Hiroko, Jinnai Takanori, Fujiki Naohito,	Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/film/mot-lit-nuoc-mat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/08/baner/mot-lit-nuoc-mat.jpg		11	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/mot lit nuoc mat/11.mp4		HD	39
